"[datetime.datetime(2020, 12, 10, 15, 59, 37, 768650)]",['IDT002'],[True],[23.52]
"[datetime.datetime(2020, 12, 10, 16, 0, 22, 824690)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 20.98]"
"[datetime.datetime(2020, 12, 10, 16, 0, 23, 17267)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 20.98]"
"[datetime.datetime(2020, 12, 10, 16, 0, 23, 64580)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 20.98]"
"[datetime.datetime(2020, 12, 10, 16, 0, 23, 336517)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 23, 528431)]","['IDT002', 'IDL001', 'IDT001']","[False, True, False]","[23.43, 986.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 23, 575851)]","['IDT002', 'IDL001', 'IDT001']","[True, True, False]","[23.43, 986.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 23, 863496)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 986.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 24, 39484)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 24, 71431)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 24, 391272)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 24, 535709)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 24, 583318)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 24, 902763)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 25, 46592)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 25, 94580)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 25, 430122)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 25, 558199)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 25, 606064)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 25, 957706)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 26, 69398)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 999.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 26, 101530)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 999.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 26, 500725)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 999.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 26, 564379)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 989.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 26, 612225)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 989.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 27, 27871)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 989.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 27, 75981)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 27, 139829)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 27, 523314)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 27, 587394)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 27, 651349)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 28, 34779)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 28, 98837)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 997.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 28, 194714)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 997.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 28, 530670)]","['IDT002', 'IDL001', 'IDT001']","[False, False, True]","[23.43, 997.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 28, 610379)]","['IDT002', 'IDL001', 'IDT001']","[False, True, True]","[23.43, 988.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 28, 722182)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 29, 26073)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 29, 105919)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 989.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 29, 234050)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.34, 989.0, 21.07]"
"[datetime.datetime(2020, 12, 10, 16, 0, 29, 570493)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.34, 989.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 29, 617688)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.34, 999.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 29, 746334)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 999.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 30, 98076)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 999.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 30, 130001)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 986.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 30, 256834)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 986.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 30, 625451)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 986.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 30, 640702)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 989.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 30, 768469)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 989.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 31, 120931)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 989.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 31, 151983)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 31, 264665)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 31, 647680)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 31, 663723)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 31, 776097)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 32, 175680)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 32, 191100)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 32, 207479)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 32, 287740)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 32, 687227)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 32, 703119)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 32, 799032)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 33, 198596)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.16]"
"[datetime.datetime(2020, 12, 10, 16, 0, 33, 229951)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 33, 309672)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 33, 710007)]","['IDT002', 'IDL001', 'IDT001']","[False, True, False]","[23.43, 1008.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 33, 821976)]","['IDT002', 'IDL001', 'IDT001']","[True, True, False]","[23.43, 1008.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 34, 205199)]","['IDT002', 'IDL001', 'IDT001']","[True, True, False]","[23.43, 987.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 34, 301421)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 34, 332706)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 34, 716844)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 34, 796267)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 34, 828197)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 35, 228509)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1008.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 35, 308086)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1008.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 35, 339971)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1008.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 35, 739507)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 35, 835551)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.15]"
"[datetime.datetime(2020, 12, 10, 16, 0, 35, 867154)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.15]"
"[datetime.datetime(2020, 12, 10, 16, 0, 36, 235324)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1001.0, 21.15]"
"[datetime.datetime(2020, 12, 10, 16, 0, 36, 362918)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1001.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 36, 378686)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1001.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 36, 746800)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.25]"
"[datetime.datetime(2020, 12, 10, 16, 0, 36, 890338)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 36, 921881)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 985.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 37, 258281)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 997.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 37, 417649)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 997.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 37, 449200)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 997.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 37, 769659)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 986.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 37, 945448)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 986.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 37, 976786)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 986.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 38, 265207)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1007.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 38, 488664)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1007.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 38, 776600)]","['IDT002', 'IDL001', 'IDT001']","[False, True, False]","[23.43, 993.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 38, 984148)]","['IDT002', 'IDL001', 'IDT001']","[False, True, True]","[23.43, 993.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 39, 358)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 993.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 39, 288080)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 999.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 39, 496241)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 999.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 39, 543235)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 999.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 39, 799667)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 40, 39331)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 40, 70729)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 40, 310587)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 993.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 40, 550862)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 993.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 40, 597972)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 993.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 40, 806219)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.34]"
"[datetime.datetime(2020, 12, 10, 16, 0, 41, 78157)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 41, 125179)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 41, 317446)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 41, 605329)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 41, 620748)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 41, 829435)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 42, 100996)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 42, 132118)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 42, 340594)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 42, 643847)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 42, 659608)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 42, 835691)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 43, 139728)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 43, 187353)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 991.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 43, 347005)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 43, 667370)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 43, 698686)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 992.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 43, 859291)]","['IDT002', 'IDL001', 'IDT001']","[False, True, False]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 44, 194672)]","['IDT002', 'IDL001', 'IDT001']","[False, True, True]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 44, 226112)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 44, 370092)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 44, 690247)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 44, 737497)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 990.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 44, 881356)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.43]"
"[datetime.datetime(2020, 12, 10, 16, 0, 45, 201710)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 45, 249192)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 45, 376583)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 45, 729069)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 45, 760317)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 45, 776330)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 45, 888455)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 46, 272499)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 46, 304116)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 998.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 46, 400279)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 46, 799888)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 46, 815275)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 46, 831371)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 988.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 46, 911722)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 47, 311213)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 47, 342537)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 996.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 47, 406223)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 47, 822560)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 47, 854271)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 987.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 47, 918565)]","['IDT002', 'IDL001', 'IDT001']","[True, True, True]","[23.43, 1003.0, 21.52]"
"[datetime.datetime(2020, 12, 10, 16, 0, 47, 965693)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 48, 350062)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 48, 365451)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 48, 429502)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 48, 493274)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 987.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 48, 876900)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, False, True, False]","[23.43, 987.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 48, 892912)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, False, True, False]","[23.43, 987.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 48, 940439)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 49, 20436)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 49, 388423)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 49, 404331)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 49, 452031)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.52, 20.69]"
"[datetime.datetime(2020, 12, 10, 16, 0, 49, 532751)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 21.52, 20.69]"
