2020-12-07 18:51:36.734210,['IDT002'],[20.51]
2020-12-07 18:51:44.951712,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.952379,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.952951,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.953810,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.954647,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.955337,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.956297,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.957095,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.957630,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.958588,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.959619,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.960176,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.960843,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.961521,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.962283,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.962946,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.963789,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.965023,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.967469,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.968222,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.969058,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.969814,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.970911,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.971952,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.973009,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.973854,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.974608,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.975354,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.975960,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.976772,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.979303,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.981050,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.981666,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.982127,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.982591,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.983081,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.983639,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.984123,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.984587,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.985260,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.985747,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.986191,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.986750,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.987244,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.987705,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.988176,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.988665,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.989222,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.989745,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.990206,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.990936,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.991582,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.992214,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.994054,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.996447,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.998221,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:44.999584,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.000566,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.001199,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.001753,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.002188,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.002645,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.003121,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.003628,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.004168,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.004662,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.005201,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.005710,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.006220,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.006761,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.007327,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.007809,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.008378,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.008859,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.009339,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.009905,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.010460,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.011167,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.011713,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.012247,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.012765,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.013234,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.013733,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.014317,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.014769,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.015227,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.015802,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.016413,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.017226,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.018425,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.019119,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.019736,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.020341,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.020918,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.021553,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.022141,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.022903,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.023780,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.024640,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.025885,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.026547,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.027310,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.027999,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.028516,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.028966,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.029456,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.030024,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.032560,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.034582,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.035780,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.036687,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.037630,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.038301,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.038895,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.039417,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.039925,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.040434,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.040902,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.041333,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.041980,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.042508,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.042992,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.043474,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.044051,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.044538,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.045170,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.045714,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.046201,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.046818,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.047372,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.047871,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.048312,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.048801,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.049238,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.049765,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.050329,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.050863,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.051491,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.052016,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.052556,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.053228,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.053828,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.054568,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.055528,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.056437,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.057213,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.057912,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.058878,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.060118,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.061005,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.062011,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.063309,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.064186,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.064999,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.065674,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.066345,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.066954,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.067571,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.068364,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.069046,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.070551,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.071741,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.072781,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.073515,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.074200,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.076638,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.078636,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.081250,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.083699,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.084558,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.085162,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.085760,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.086243,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.086771,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.087331,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.087931,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.088444,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.088907,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.089415,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.089872,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.090428,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.090895,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.091375,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.091989,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.092480,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.092998,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.094014,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.095225,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.096700,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.097319,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.097927,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.098415,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.098963,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.099413,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.099912,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.100425,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.100997,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.101478,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.101983,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.102482,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.102939,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.103503,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.103985,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.104502,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.105121,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.105656,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.106122,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.106759,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.107389,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.108024,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.109476,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.110624,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.111220,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.111769,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.112308,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.113078,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.113710,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.114395,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.114991,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.115569,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.116314,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.117268,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.118015,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.118824,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.119649,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.120317,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.120863,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.121352,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.121808,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.122422,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.122920,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.123385,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.123959,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.124425,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.124921,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.126228,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.128762,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.130702,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.131972,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.132932,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.133839,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.134412,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.134912,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.135473,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.135938,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.136483,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.136941,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.137467,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.138203,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.138713,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.139278,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.140004,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.140716,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.141304,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.141960,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.142560,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.143135,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.143924,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.144518,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.145097,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.145661,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.146230,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.146812,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.147438,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.147981,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.148581,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.149078,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.149560,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.150171,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.151035,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.152125,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.152881,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.157255,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.163052,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.164383,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.165367,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.165840,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.166304,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.166762,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.167413,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.168140,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.168922,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.169565,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.170288,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.171302,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.172238,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.172866,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.173541,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.174079,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.174719,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.175697,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.178836,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.180936,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.182529,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.183810,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.184882,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.185504,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.186076,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.186544,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.187045,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.187504,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.188118,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.188595,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.189048,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.189625,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.190091,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.190619,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.191231,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.191758,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.192257,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.192782,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.193253,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.193828,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.194288,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.194774,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.195370,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.195957,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.196561,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.197052,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.197586,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.198055,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.198683,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.199229,"['IDT002', 'IDL001']","[20.51, 968.0]"
2020-12-07 18:51:45.200009,"['IDT002', 'IDL001']","[20.51, 968.0]"
