2020-12-07 11:13:07.877833,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.878211,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.878596,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.878984,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.879505,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.880232,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.880941,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.881539,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.882103,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.882621,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.883185,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.883694,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.884142,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.884775,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.885429,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:07.949593,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:08.045879,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:08.205526,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:08.461310,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:08.557099,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:08.700988,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:08.956641,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:09.052532,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:09.212440,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:09.451951,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:09.563484,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:09.723307,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:09.963723,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:10.075363,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:10.234755,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:10.458477,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:10.570735,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:10.746891,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:10.954095,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:11.082171,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:11.241998,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:11.465712,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:11.593110,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:11.753165,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:11.961052,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:12.104817,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:12.264199,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:12.456170,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:12.600222,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:12.775947,"[979.0, 20.98, 21.42]"
2020-12-07 11:13:12.951199,"[979.0, 20.98, 21.42]"
2020-12-07 11:13:13.111444,"[979.0, 20.98, 21.42]"
2020-12-07 11:13:13.286769,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:13.462559,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:13.623148,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:13.798318,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:13.958332,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:14.133858,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:14.293700,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:14.469216,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:14.629018,"[983.0, 20.98, 21.33]"
2020-12-07 11:13:14.804676,"[979.0, 20.98, 21.33]"
2020-12-07 11:13:14.964613,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:15.188220,"[979.0, 20.89, 21.42]"
2020-12-07 11:13:15.316100,"[980.0, 20.89, 21.42]"
2020-12-07 11:13:15.460369,"[980.0, 20.89, 21.42]"
2020-12-07 11:13:15.827971,"[980.0, 20.89, 21.42]"
2020-12-07 11:13:15.971240,"[980.0, 20.89, 21.42]"
2020-12-07 11:13:16.243374,"[980.0, 20.89, 21.33]"
2020-12-07 11:13:16.339083,"[981.0, 20.89, 21.33]"
2020-12-07 11:13:16.466800,"[981.0, 20.89, 21.33]"
2020-12-07 11:13:16.802666,"[981.0, 20.89, 21.33]"
2020-12-07 11:13:16.834264,"[983.0, 20.89, 21.33]"
2020-12-07 11:13:16.962154,"[983.0, 20.89, 21.33]"
2020-12-07 11:13:17.332627,"[983.0, 20.89, 21.42]"
2020-12-07 11:13:17.345588,"[979.0, 20.89, 21.42]"
2020-12-07 11:13:17.457703,"[979.0, 20.89, 21.42]"
2020-12-07 11:13:17.857031,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:17.873812,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:17.969270,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:18.368166,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:18.384177,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:18.464554,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:18.880397,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:18.959579,"[979.0, 20.89, 21.33]"
2020-12-07 11:13:19.375017,"[983.0, 20.89, 21.33]"
2020-12-07 11:13:19.438917,"[983.0, 20.89, 21.33]"
2020-12-07 11:13:19.471277,"[983.0, 20.89, 21.33]"
2020-12-07 11:13:19.886823,"[985.0, 20.89, 21.33]"
